ID,name
3899,Biological neural networks
3900,Field programmable gate array (FPGAs)
3901,Iris
3902,Iris recognition
3903,Selective hardening
3904,Adhesion
3905,Adhesives
3906,Chemical bonds
3907,Conductive materials
3908,Curing
3909,Plasma theory
3910,Surface treatment
3911,Adhesive failure modes
3912,Electronics manufacturing
3913,Interfacial shear strength
3914,Processing condition
3915,Single lap shears
3916,Structural component
3917,Group velocity dispersion
3918,Acquisition rates
3919,Chaotic phenomena
3920,Chirped pulse
3921,Photo-induced phase transitions
3922,Propagation loss
3923,Pump probe measurement
3924,Bistable mechanisms
3925,Buckling constraints
3926,Critical buckling loads
3927,Force-displacement characteristics
3928,Fully compliant
3929,Monolithic structures
3930,Multistable
3931,Disasters
3932,Hurricanes
3933,Information management
3934,Information systems
3935,Social networking (online)
3936,Characterization tools
3937,Data
3938,Emergency response
3939,Framework
3940,Hurricane evacuation
3941,Large scale disasters
3942,Public safety answering points
3943,Emergency services
3944,Drop breakup
3945,Electronic cooling
3946,Hydraulic jump
3947,Hydraulic machinery
3948,Oscillators (electronic)
3949,Analytical expressions
3950,Axisymmetric modeling
3951,Fuel atomization
3952,Horizontal surfaces
3953,Liquid jet impingement
3954,Patterning approaches
3955,Serpentine
3956,Trusses
3957,Antenna aperture
3958,Deployment architecture
3959,Deployment kinematics
3960,Diamond patterns
3961,Folding patterns
3962,Packaging density
3963,Spacecraft structures
3964,Soil mechanics
3965,Tall buildings
3966,Catastrophic consequences
3967,Earthquake sequences
3968,Energy interactions
3969,High rise building
3970,Post-earthquake reconnaissances
3971,Subduction-zone earthquakes
3972,Civil defense
3973,Managers
3974,Risk management
3975,Crisis informatics
3976,Delphi method
3977,Emergency management
3978,Software requirements
3979,Computer software reusability
3980,Drills
3981,Open Data
3982,Statistical Physics
3983,Drilling operation
3984,Joint industry programs
3985,Non-linear dynamics
3986,Open source repositories
3987,Post-well analysis
3988,Software capability
3989,Lunar landing
3990,Manned space flight
3991,Moon
3992,Poles
3993,Space research
3994,Design reference missions
3995,Extravehicular activity
3996,Landing site
3997,National Research Council
3998,Sample return
3999,South polar region
4000,South Pole-Aitken basins
4001,Lunar missions
4002,Global optimization
4003,Continuous dynamics
4004,Differential and algebraic equations
4005,Dynamic power system model
4006,Identification procedure
4007,Transient stability studies
4008,Cache memory
4009,Multiprocessing systems
4010,External power supplies
4011,Multiple processors
4012,Processing systems
4013,Processor failures
4014,Programmable logic
4015,FinFET
4016,Flip flop circuits
4017,Heavy ions
4018,Blockram
4019,Single event
4020,Single event latch-up
4021,Smart power grids
4022,Co-simulations
4023,Dropped packets
4024,Packet drops
4025,Phasor Measurement Unit (PMU)
4026,Power system state estimation
4027,SCADA measurements
4028,nucleic acid
4029,dimeticone
4030,nylon
4031,poly(dimethylsiloxane)-polyamide copolymer
4032,virus DNA
4033,equipment design
4034,excitation
4035,Flavivirus
4036,fluorescence
4037,limit of detection
4038,nanofabrication
4039,nucleic acid analysis
4040,protein determination
4041,virus detection
4042,Zika fever
4043,analysis
4044,blood
4045,devices
4046,diagnosis
4047,genetics
4048,lab on a chip
4049,optical instrumentation
4050,Zika virus
4051,Analytic Sample Preparation Methods
4052,Dimethylpolysiloxanes
4053,"DNA, Viral"
4054,Equipment Design
4055,Lab-On-A-Chip Devices
4056,Limit of Detection
4057,Nylons
4058,Optical Devices
4059,Zika Virus
4060,Access management
4061,Conflict analysis
4062,Multiple-access management
4063,Simulated environment
4064,Simulation software
4065,Surrogate analysis
4066,Highway administration
4067,Flexible printed circuit boards
4068,Geometric feature
4069,Global stiffness
4070,Material selection
4071,Maximum stress
4072,Non ideals
4073,Stiffness reduction
4074,Evaporation
4075,Nucleate boiling
4076,Film boiling
4077,Pool boiling
4078,Post patterned
4079,Rib patterned
4080,Encapsulation
4081,Cell differentiation
4082,Immune rejection
4083,Induced pluripotent stem cells
4084,Retrievability
4085,Type 1 diabetes
4086,Vascularization
4087,Stem cells
4088,fibrin
4089,glibenclamide
4090,politef
4091,polysulfone
4092,cell aggregation
4093,cell differentiation
4094,cell encapsulation
4095,cell size
4096,feasibility study
4097,glycemic control
4098,induced pluripotent stem cell
4099,insulin dependent diabetes mellitus
4100,nonobese diabetic mouse
4101,pathogenesis
4102,skin fibroblast
4103,stem cell transplantation
4104,teratoma
4105,cytology
4106,Cell Differentiation
4107,"Diabetes Mellitus, Type 1"
4108,Feasibility Studies
4109,Induced Pluripotent Stem Cells
4110,Stem Cell Transplantation
4111,Complex mechanisms
4112,Engineering problems
4113,Force deflection
4114,Magnetic actuation
4115,Mechanical advantage
4116,Multiple inputs
4117,Single input and single outputs
4118,Torsional stress
4119,Design equation
4120,Design insights
4121,Rectangular beams
4122,Rectangular cross-section beams
4123,Symmetric equations
4124,Thickness-to-width ratio
4125,Torsional compliance
4126,Two-dimension
4127,Airborne tests
4128,Flight test engineers
4129,Rotary wing aircrafts
4130,Spectrum allocation
4131,Counter current
4132,Head waters
4133,Low-head dams
4134,Partial widths
4135,Prototype testing
4136,Submerged hydraulic jumps
4137,Surface velocity
4138,Tailwater
4139,Dams
4140,Uranium alloys
4141,Zirconium alloys
4142,Alloy compositions
4143,Compositional evolution
4144,Compositional range
4145,Compositional spectra
4146,Compositional uniformity
4147,Phase field methods
4148,Phase field models
4149,Simulated evolutions
4150,Plutonium alloys
4151,Astrophysics
4152,Mathematical operators
4153,Nonlinear equations
4154,Asymptotics
4155,Boussinesq equations
4156,Multiple time scale
4157,Parallel numerical method
4158,Reduced model
4159,Slow manifolds
4160,System of partial differential equations
4161,Wave-mean-flow interaction
4162,Difference equations
4163,Boussinesq equation
4164,nonlinearity
4165,numerical method
4166,quasi-geostrophic flow
4167,wave field
4168,Chemical reactors
4169,Coal ash
4170,Copper oxides
4171,Cost effectiveness
4172,Fly ash
4173,Fossil fuel power plants
4174,Ionization of gases
4175,Iron oxides
4176,Waste incineration
4177,Carbon deposition
4178,Chemical looping combustion
4179,Cost-effective approach
4180,Environmental-friendly
4181,Fossil fuel combustion
4182,Impregnation methods
4183,Oxygen Carrier
4184,Thermogravimetric analyzers
4185,bioreactor
4186,byproduct
4187,carbon dioxide
4188,coal combustion
4189,combustion
4190,decomposition
4191,energy efficiency
4192,fly ash
4193,fossil fuel
4194,inorganic compound
4195,iron oxide
4196,methane
4197,performance assessment
4198,technological development
4199,temperature effect
4200,Automobile testing
4201,Integration testing
4202,CAD applications
4203,Development stages
4204,Rectangular prisms
4205,Three-dimensional model
4206,User testing
4207,Virtual reality modeling
4208,Aspirated thermocouple
4209,Combustion gas temperatures
4210,Combustion products
4211,Particle laden flows
4212,Physical limitations
4213,Spectral measurement
4214,Atomization
4215,High speed photography
4216,Droplet impingement
4217,Image processing algorithm
4218,Low surface temperature
4219,Surface microstructures
4220,Surface structuring
4221,Surface wettability
4222,Algebraic curves
4223,Exceptional polynomials
4224,Finite fields
4225,Permutation polynomials
4226,Positive integers
4227,Weil bounds
4228,Polynomials
4229,Butler matrix
4230,Optical receivers
4231,Butler matrices
4232,Code-words
4233,Codebooks
4234,Internal phase
4235,Phase error
4236,Adaptive optics
4237,Flanges
4238,Structural frames
4239,Beam - column connection
4240,Beam-to-column connections
4241,Connection rotation
4242,High rise structures
4243,RBS moment connection
4244,Reduced beam section
4245,Seismic Performance
4246,Special moment frames
4247,Axial loads
4248,Atomic layer deposition
4249,Extract informations
4250,Growth process
4251,Trimethylaluminum
4252,XPS spectra
4253,XPS survey
4254,Binary trees
4255,Domain decomposition methods
4256,Supercomputers
4257,Distributed architecture
4258,Distribution strategies
4259,Los Alamos National Laboratory
4260,Multiphysics problems
4261,Simulation
4262,Smoothed particle hydrodynamics
4263,Tree construction
4264,Tree data structures
4265,Bearings (structural)
4266,Surface tension
4267,Analytical approximation
4268,Capillary
4269,Design strategies
4270,Load carrying capability
4271,Positioning accuracy
4272,Stiffness characteristics
4273,Supporting surfaces
4274,Wetting boundaries
4275,Benchmark suites
4276,CAD tool
4277,FPGA design
4278,Reduce costs
4279,Time to market
4280,Operating costs
4281,Protein folding
4282,Proteins
4283,Transcription
4284,Biosensing
4285,Cell free protein synthesis
4286,CFPS
4287,In-vitro
4288,Lab equipments
4289,Protein biosensors
4290,Specialized training
4291,Specific detection
4292,Biosynthesis
4293,cell free protein synthesis
4294,genetic procedures
4295,protein engineering
4296,protein folding
4297,protein transcription
4298,protein translation
4299,transcription regulation
4300,Carbon capture
4301,Coal storage
4302,Integrated control
4303,Power generation
4304,Precombustion
4305,Carbon capture process
4306,Chemical absorption
4307,Coal-fired power plant
4308,International policies
4309,Low temperatures
4310,Modeling and optimization
4311,absorption
4312,carbon emission
4313,coal-fired power plant
4314,demand analysis
4315,electricity
4316,energy policy
4317,energy storage
4318,integrated approach
4319,low temperature
4320,optimization
4321,power generation
4322,price dynamics
4323,wind power
4324,Columns (structural)
4325,Beams on elastic foundation
4326,Column base plate
4327,Economical connection
4328,Experimental specimens
4329,Flexural stiffness
4330,Rotational spring
4331,column
4332,concrete
4333,flexure
4334,steel
4335,stiffness
4336,strength
4337,Chemical sensors
4338,Chemical vapor deposition
4339,Electrodes
4340,Immunosensors
4341,Light absorption
4342,Cancer
4343,CIP2A
4344,Enzyme linked immunosorbent assay
4345,Inter-digitated electrodes
4346,Label-free immunosensor
4347,Point of care diagnostic
4348,Vertically aligned carbon nanotube
4349,cancerous inhibitor PP2A
4350,carbon nanotube
4351,oncoprotein
4352,antibody
4353,autoantigen
4354,"KIAA1524 protein, human"
4355,membrane protein
4356,antibody specificity
4357,cancer screening
4358,enzyme linked immunosorbent assay
4359,intermethod comparison
4360,mouth cancer
4361,point of care testing
4362,saliva
4363,supernatant
4364,vertically aligned carbon nanotube array
4365,early cancer diagnosis
4366,mouth tumor
4367,point of care system
4368,standards
4369,Antibodies
4370,Autoantigens
4371,Biosensing Techniques
4372,Early Detection of Cancer
4373,Membrane Proteins
4374,Mouth Neoplasms
4375,"Nanotubes, Carbon"
4376,Point-of-Care Systems
4377,Wireless telecommunication systems
4378,Destination nodes
4379,Maximum flows
4380,Single probe
4381,Single source
4382,Store and forward
4383,Store code and forward
4384,Topology inference
4385,Network coding
4386,Bit error probability
4387,Code rates
4388,Coded system
4389,Constellation parameters
4390,Peak to average power ratio
4391,Symmetric information rates
4392,Phase shift keying
4393,Linear programming
4394,Adaptive natures
4395,Compression algorithms
4396,Compression encoding
4397,Compression process
4398,Compression techniques
4399,Statistical attacks
4400,Statistical information
4401,Universal compression
4402,Biocatalysts
4403,Biochemistry
4404,Cell immobilization
4405,Enzyme immobilization
4406,Ionic liquids
4407,Bio-manufacturing
4408,Cascade engineerings
4409,Cascade operation
4410,Chemocatalysis
4411,Enzyme encapsulation
4412,Fine Chemicals
4413,Plug and play
4414,Reaction conditions
4415,Cell engineering
4416,enzyme
4417,immobilized enzyme
4418,biocatalyst
4419,biomanufacturing
4420,cell free chemical biosynthesis
4421,cost effectiveness analysis
4422,encapsulation
4423,enzyme immobilization
4424,enzyme purification
4425,enzyme stability
4426,signal transduction
4427,synthesis
4428,virus like agent
4429,metabolic engineering
4430,Cell-Free System
4431,Enzyme Stability
4432,"Enzymes, Immobilized"
4433,Metabolic Engineering
4434,Brillouin zones
4435,Integer division
4436,Reciprocal lattice vectors
4437,Total energy
4438,Materials science
4439,Fighter aircraft
4440,Specifications
4441,Changing constraints
4442,Coastal and hydraulics laboratories
4443,Coastal environments
4444,Environmental variables
4445,Military logistics
4446,Operation planning
4447,Route planning
4448,Two-dimensional hydrodynamics
4449,Logistics
4450,Flexible structures
4451,Frequency domains
4452,Lagrange's equation
4453,Modeling procedure
4454,Precision positioning stage
4455,erratum
4456,Austenite
4457,Ductile fracture
4458,Linear transformations
4459,Mathematical transformations
4460,Plastic deformation
4461,Effect of strain
4462,Effective strain
4463,Forming limits
4464,Plane strain tension
4465,Retained austenite
4466,Strain paths
4467,Uniaxial tensions
4468,Compliant stiffener
4469,lenticular stiffener
4470,Nonlinear elasticity
4471,"STEM (science, technology, engineering and mathematics)"
4472,Attitude
4473,Engineering and technology
4474,English literature
4475,Interest
4476,Literacy
4477,Reading
4478,STEM careers
4479,Student attitudes
4480,Isotherms
4481,Radiation
4482,Cavity effect
4483,Monte-Carlo ray tracing
4484,Multiple reflections
4485,Numerical verification
4486,Specular reflections
4487,V grooves
4488,Ray tracing
4489,Gas adsorption
4490,Iron compounds
4491,Multiwalled carbon nanotubes (MWCN)
4492,Organometallics
4493,Alumina Nanoparticle
4494,Carbon nano-tube structures
4495,Ferrocenes
4496,Liquid precursors
4497,Moderate temperature
4498,Multi-walled CNTs
4499,Resulting materials
4500,Consolidation
4501,Analytical methodology
4502,Dynamics characteristic
4503,Exact analytical solutions
4504,Geotechnical parameters
4505,Natural radial frequency
4506,Raft
4507,Superstructure
4508,analytical framework
4509,centrifugal model test
4510,geotechnical engineering
4511,pile
4512,Autonomous target
4513,Hardware test
4514,Multiple moving objects
4515,Multiple objects
4516,Vision-based target tracking
4517,Cost functions
4518,Gaussian noise (electronic)
4519,Cooperating vehicles
4520,Gaussian process regression
4521,Grid cells
4522,Mission objectives
4523,Search area
4524,Search parameters
4525,Target density
4526,Vehicle searches
4527,Buckling failure
4528,Buckling restrained braced frames
4529,Compressive loads
4530,Construction technique
4531,Continuous support
4532,Deployable boom
4533,Support systems
4534,Variable length
4535,Robotic surgery
4536,Universal joints
4537,Alternative materials
4538,Compliant joints
4539,Constrained design
4540,Effective moduli
4541,Energy storage efficiencies
4542,Joint stiffness
4543,Maximum moments
4544,Three orders of magnitude
4545,Bi-stable state
4546,Bistables
4547,Large structures
4548,Low-energy state
4549,Stored energy
4550,Thick sheets
4551,Manufacturing complexity
4552,Rolling contacts
4553,Rolling joints
4554,Rollers (machine components)
4555,Bacteria
4556,Pipelines
4557,Anti-microbial activity
4558,Drug discovery
4559,Motif discovery
4560,Novel antibiotics
4561,Random forest algorithm
4562,Random forests
4563,Resistance genes
4564,Sequence motifs
4565,Dielectric waveguides
4566,Fluorescence spectroscopy
4567,Integrated optics
4568,Low-k dielectric
4569,Multiplexing
4570,Optical sensors
4571,Antiresonant reflecting optical waveguides
4572,Disease diagnostics
4573,Environmental stability
4574,Ribs
4575,Target identification
4576,Emission spectroscopy
4577,Collaborative filtering
4578,Factorization
4579,Motion pictures
4580,Nearest neighbor search
4581,Recommender systems
4582,Collaborative filtering systems
4583,Collaborative filtering techniques
4584,K-nearest neighbors
4585,Learning approach
4586,Matrix factorizations
4587,Movie recommendations
4588,Root mean squared errors
4589,Streaming service
4590,Distance education
4591,Graduate schools
4592,Long-term perspective
4593,Multi-class support vector machines
4594,On-line education
4595,Performance evaluations
4596,Recommender
4597,Micro air vehicle (MAV)
4598,Key frames
4599,New applications
4600,Remote areas
4601,Image segmentation
4602,Mesh generation
4603,Pipe flow
4604,Turbulence models
4605,Computationally efficient
4606,Cylindrical
4607,One-dimensional turbulence model
4608,Spherical configurations
4609,Spherical coordinates
4610,Velocity fluctuations
4611,advection
4612,cylinder
4613,numerical model
4614,one-dimensional modeling
4615,pipe flow
4616,turbulence
4617,Joints (structural components)
4618,Compliant
4619,Curvature
4620,Developable
4621,Ruled surfaces
4622,Channel state information
4623,Wi-Fi
4624,Code construction
4625,Linear block code
4626,Operating parameters
4627,Packet erasure channels
4628,Probability of intercepts
4629,Communication channels (information theory)
4630,Fading (radio)
4631,High reliability
4632,Perfect secrecy
4633,Quadrature phaseshift keying (QPSK)
4634,Hardware
4635,Longitudinal study
4636,usability
4637,YubiKey
4638,Absorption spectroscopy
4639,High temperature applications
4640,High temperature engineering
4641,Absorption co-efficient
4642,Absorption cross sections
4643,Engineering applications
4644,Gas spectral absorption
4645,Statistical narrow-band model
4646,Temperature and pressures
4647,Weighted-sum-of-gray-gases models
4648,Gas absorption
4649,Engineering research
4650,Content creation
4651,Talent management
4652,CMOS integrated circuits
4653,Dielectric devices
4654,Digital cameras
4655,Image sensors
4656,Imaging systems
4657,Metallic compounds
4658,MOS devices
4659,Oxide semiconductors
4660,Photomultipliers
4661,Polydimethylsiloxane
4662,Signal conditioning circuits
4663,Transistors
4664,Analyte concentration
4665,Complementary metal oxide semiconductor image sensor
4666,Complementary metal oxide semiconductors
4667,Contact imaging
4668,Photomultiplier tube
4669,Polydimethylsiloxane PDMS
4670,Array processing
4671,Correlation methods
4672,Directional patterns (antenna)
4673,Antenna array synthesis
4674,Antenna radiation pattern synthesis
4675,Array signal processing
4676,Conventional beamforming
4677,Electromagnetic propagation
4678,Numerical implementation
4679,Semi-definite programming
4680,Sediment transport
4681,Sedimentation
4682,Stream flow
4683,Bankfull discharge
4684,Bed-load transport rate
4685,Bedload sediment transport
4686,Calibration procedure
4687,Gravel-bed streams
4688,Predictive accuracy
4689,Semi-empirical methods
4690,bedload
4691,calibration
4692,empirical analysis
4693,gravel bed stream
4694,sediment transport
4695,Fusion reactions
4696,affective theories
4697,Design projects
4698,Electrodermal activity
4699,Learning environments
4700,Multi-modal
4701,Jacobian matrices
4702,Distributed compliances
4703,Force-displacement relations
4704,Kinetostatic analysis
4705,Matrix displacement method
4706,Parameter optimization
4707,Asteroids
4708,Infrared imaging
4709,Infrared spectroscopy
4710,Orbits
4711,Planets
4712,Satellites
4713,Space telescopes
4714,Telescopes
4715,Infra-red survey telescope
4716,Infrared space observatory
4717,James Webb space telescope
4718,Kuiper belt objects
4719,Large synoptic survey telescopes
4720,Moving target tracking
4721,Next generation space telescopes
4722,System investigation
4723,Printing presses
4724,Exposure conditions
4725,Particle traps
4726,Rapid feedback
4727,Surface feature
4728,Three-dimensional (3D) printing
4729,Austenite grain
4730,Austenite twins
4731,Lath martensitic steels
4732,Orientation relationship
4733,Overlapping regions
4734,Reconstruction method
4735,Special boundaries
4736,Twin boundaries
4737,Martensitic stainless steel
4738,Incompressible flow
4739,Displacement-based method
4740,Locking
4741,Nearly incompressible
4742,Sparse non-symmetric systems
4743,Spline representation
4744,Cooperative communication
4745,Critical component
4746,Graph optimization
4747,Guidance and control
4748,High-fidelity simulations
4749,Novel methodology
4750,Registered images
4751,Clocks
4752,Electric current measurement
4753,Operational amplifiers
4754,Transconductance
4755,Charge redistribution
4756,Charge-Steering
4757,Circuits and systems
4758,Dynamic Circuits
4759,Linearity
4760,Light amplifiers
4761,Crystallization
4762,Grain refinement
4763,Superalloys
4764,Tribology
4765,Annealing twins
4766,Austenitic alloys
4767,Boundary migration
4768,Boundary misorientations
4769,Discontinuous dynamic recrystallization
4770,Formation mechanism
4771,Grain refinement mechanism
4772,Dynamic recrystallization
4773,Laminar flow
4774,Bubble nucleation
4775,High aspect ratio
4776,Transport dynamics
4777,Volumetric flow rate
4778,Alternative project delivery methods
4779,Body of knowledge
4780,Least significant differences
4781,Schedule performance
4782,Cost benefit analysis
4783,Excitation pattern
4784,Multi-mode waveguides
4785,Optical throughput
4786,Optofluidic biosensor
4787,Rib waveguides
4788,Simultaneous identification
4789,Bricard linkages
4790,Lamina emergent mechanisms
4791,Mechanical device
4792,Multi degrees of freedom
4793,Planar fabrication
4794,Planar material
4795,Axial compression
4796,Retaining walls
4797,Walls (structural partitions)
4798,Axial compressive load
4799,Compression strength
4800,Deformation properties
4801,Eccentric loading
4802,Flexural compression
4803,Out of plane loads
4804,Out-of-plane bending
4805,Gravitation
4806,Physiological models
4807,Strain gages
4808,BP neural networks
4809,Identification accuracy
4810,Nanocomposite sensors
4811,Physiological parameters
4812,Simple structures
4813,Sitting posture
4814,Three layer BP neural network
4815,nanocomposite
4816,artificial neural network
4817,physiologic monitoring
4818,"Monitoring, Physiologic"
4819,Neural Networks (Computer)
4820,Posture
4821,Blasting
4822,Diffusion
4823,Neuroimaging
4824,Diffusion magnetic resonance imaging
4825,Diffusion mris
4826,ENIGMA
4827,Individual Differences
4828,Military
4829,Neuroimaging genetics
4830,Posttraumatic stress disorder
4831,Traumatic Brain Injuries
4832,Windlasses
4833,Forefoot strike
4834,Metatarsophalangeal joints
4835,Mid-foot
4836,Multi-segment foot
4837,Rearfoot
4838,forefoot strike
4839,human experiment
4840,kinetics
4841,metatarsophalangeal joint
4842,midtarsal locking
4843,normal human
4844,rearfoot strike
4845,running strike pattern
4846,windlass mechanism
4847,foot joint
4848,running
4849,Foot Joints
4850,Running
4851,Electric field measurement
4852,Electric fields
4853,Fiber amplifiers
4854,Fiber optics
4855,Optical signal processing
4856,Phase modulation
4857,Rail guns
4858,Sensor networks
4859,Differential sensors
4860,Electromagnetic rail guns
4861,High-pressure and temperatures
4862,Interference noise
4863,Multiple noise sources
4864,Noise reduction technique
4865,Optical phase modulation
4866,Test and evaluation
4867,Cyclic voltammetry
4868,Electric conductivity
4869,Microanalysis
4870,Microelectrodes
4871,Electrochemical measurements
4872,Electrochemical response
4873,Mechanical robustness
4874,Microelectrode array
4875,Neural probes
4876,Phosphate buffered saline solutions
4877,dopamine
4878,paraquat
4879,phosphate buffered saline
4880,cyclic potentiometry
4881,electric conductance
4882,electric conductivity
4883,microtechnology
4884,Computer aided engineering
4885,Computer aided language translation
4886,Engine cylinders
4887,Data translations
4888,Design understanding
4889,Engineering data
4890,Four cylinder engine
4891,Model interaction
4892,User experiments
4893,Welding
4894,Dimensional analysis
4895,Pi theorem
4896,Rosenthal equation
4897,Thermal model
4898,Weld parameters
4899,Bench-mark problems
4900,Convergence rates
4901,Mortar methods
4902,Patch models
4903,Solution strategy
4904,Spline space
4905,Weak continuity
4906,Interpolation
4907,Correction algorithms
4908,Humidity and temperatures
4909,impact
4910,Multi-functional materials
4911,multifunctional
4912,Self-sensing
4913,Signal drift
4914,Foams
4915,Cerium
4916,Cerium oxide
4917,Active site
4918,Deep oxidation
4919,Ethylene production
4920,Nickel catalyst
4921,Oxidative dehydrogenation catalysts
4922,Temperature range
4923,Low temperature production
4924,Convergence of numerical methods
4925,Eigenvalues and eigenfunctions
4926,Spectrum analysis
4927,Wave transmission
4928,Bifurcation points
4929,Computational aspects
4930,Eigenvalue equations
4931,Evans function
4932,Linearized operators
4933,Loss of stability
4934,Spectral stability
4935,Travelling waves
4936,Crosstalk
4937,Construction design
4938,Flexible tactile sensors
4939,Manufacturability
4940,Rigid substrates
4941,scalable
4942,Soft-bodies
4943,Tactile sensor array
4944,Video conferencing
4945,Collaboration Tool
4946,Computer-aided design software
4947,Expensive hardware
4948,Remote collaboration
4949,Three-dimensional (3D) information
4950,Computer hardware
4951,Anti-reflective
4952,Blocking layers
4953,Light couplings
4954,Thin film layers
4955,Electric impedance
4956,Electric impedance measurement
4957,Chloride concentrations
4958,Cover depth
4959,Electrical impedance
4960,Half-cell potential
4961,Impedance measurement
4962,Electric variables measurement
4963,Architectural facades
4964,Design technique
4965,Direction angle
4966,Furniture design
4967,Linear programming problem
4968,Quadrilateral meshes
4969,Vertex coordinates
4970,Rigidity
4971,Field measurement
4972,Financial success
4973,Impact metric
4974,Quality of life
4975,Social impact
4976,Standard of living
4977,United nations development programme
4978,Infrared devices
4979,Lasers
4980,atrium
4981,cavoatrial junction
4982,PICC
4983,stylet
4984,Superior vena cava
4985,Catheters
4986,central venous catheter
4987,heart atrium
4988,pig
4989,spectroscopy
4990,superior cava vein
4991,Central Venous Catheters
4992,Heart Atria
4993,Spectrum Analysis
4994,Swine
4995,"Vena Cava, Superior"
4996,Land use
4997,Motor transportation
4998,Roads and streets
4999,Traffic control
5000,Conditional autoregressive
5001,Road network
5002,Safety modeling
5003,Signal density
5004,Suburban arterials
5005,Bayes theorem
5006,China
5007,city
5008,environmental planning
5009,prevention and control
5010,safety
5011,statistical model
5012,suburban population
5013,traffic accident
5014,"Accidents, Traffic"
5015,Bayes Theorem
5016,Cities
5017,Environment Design
5018,"Models, Statistical"
5019,Safety
5020,Suburban Population
5021,Machine components
5022,Differential geometry
5023,Doubly Fed Induction generators (DFIG)
5024,High-quality measurements
5025,Model identification
5026,Proportional integral controllers
5027,Renewable energies
5028,System identification procedure
5029,Health
5030,Radial basis function networks
5031,10-fold cross-validation
5032,Endurance time
5033,Generalized Regression Neural Network(GRNN)
5034,Machine learning methods
5035,Multi-layer feed forward
5036,Questionnaire data
5037,Radial basis function neural networks
5038,College students
5039,Hybrid techniques
5040,Learning Style
5041,Personalized course
5042,Potential course
5043,Topic analysis
5044,Markov processes
5045,Bipartite graphs
5046,Long tail
5047,Nearest neighbors
5048,Niche products
5049,Random walkers
5050,Tripartite graphs
5051,Crystallographic textures
5052,Grain boundary engineering
5053,Grain boundary network
5054,Microstructure design
5055,Triple junction
5056,Materials properties
5057,Fire extinguishers
5058,Fire fighting equipment
5059,Fire protection
5060,Fires
5061,Heptane
5062,Ambient fluids
5063,Coanda effects
5064,Flame attachment on slopes
5065,Quiescent fluid
5066,Rugged terrain
5067,Separation distances
5068,Small-scale experiment
5069,Key elements
5070,Robotic swarms
5071,swarms
5072,Embankments
5073,Levees
5074,Liquefaction
5075,Rivers
5076,Cultural heritages
5077,Japan earthquakes
5078,Liquefaction-induced damage
5079,National Science Foundations
5080,River embankments
5081,Roads and highways
5082,earthquake magnitude
5083,earthquake rupture
5084,extreme event
5085,lidar
5086,Japan
5087,Kumamoto
5088,Kyushu
5089,density
5090,microfluidics
5091,miniaturization
5092,pressure
5093,three dimensional printing
5094,microfluidic analysis
5095,Microfluidic Analytical Techniques
5096,"Printing, Three-Dimensional"
5097,enzyme variant
5098,lysozyme
5099,macrogol
5100,protein
5101,solvent
5102,recombinant protein
5103,viral protein
5104,chemical modification
5105,coarse grain simulation
5106,conjugation
5107,PEGylation
5108,protein stability
5109,screening
5110,thermostability
5111,biological model
5112,biosynthesis
5113,Enterobacteria phage T4
5114,enzymology
5115,gene expression
5116,Bacteriophage T4
5117,Gene Expression
5118,"Models, Biological"
5119,Muramidase
5120,Polyethylene Glycols
5121,Recombinant Proteins
5122,Viral Proteins
5123,Computer debugging
5124,High level synthesis
5125,Memory architecture
5126,Architectural support
5127,Architecture exploration
5128,Area overhead
5129,Buffer memory
5130,In-system debug
5131,Recompilation
5132,Source codes
5133,Turn-arounds
5134,Skin
5135,Computational model
5136,Solid model
5137,Suture
5138,Two-dimensional displays
5139,Wound closure
5140,Wounds
5141,computer simulation
5142,practice guideline
5143,robot assisted surgery
5144,stress strain relationship
5145,suture technique
5146,wound
5147,education
5148,robotic surgical procedure
5149,Computer Simulation
5150,Robotic Surgical Procedures
5151,Suture Techniques
5152,Amino acids
5153,Aromatic compounds
5154,Color
5155,Colorimetry
5156,Metal ions
5157,Color changes
5158,Colorimetric sensors
5159,Dual sensor
5160,HOMO-LUMO transitions
5161,Limit of detection
5162,Pyrimidine
5163,Sensor molecules
5164,Visible light
5165,Mercury (metal)
5166,Phase measurement
5167,Delay
5168,Irregular sampling
5169,Random communication delay
5170,State Estimators
5171,Complex variable
5172,Ill posed
5173,Network configuration
5174,Time invariant systems
5175,Rational functions
5176,Control system analysis
5177,Identifiability
5178,Identifiability conditions
5179,Input-output data
5180,Interconnected subsystems
5181,Linear Fractional Transformations
5182,Partial systems
5183,Estimation performance
5184,Local control
5185,Structural insights
5186,Target reachability
5187,Computer aided analysis
5188,Computer supported cooperative work
5189,Collaboration software
5190,Collaborative design
5191,Comparative analysis
5192,Computer aided designs (CAD)
5193,Engineering process
5194,Future research directions
5195,Group dynamics
5196,Materials testing
5197,Sports
5198,Ashby methods
5199,Energy absorption materials
5200,Experimental approaches
5201,Football helmet
5202,Impact scenarios
5203,Materials selection
5204,Specific energy absorption
5205,Energy absorption
5206,Axial flow
5207,Crystal microstructure
5208,Axial forces
5209,Distribution of grains
5210,Low angle grain boundaries
5211,Power
5212,Process fundamentals
5213,Recrystallization and grain boundaries
5214,Grain boundary sliding
5215,Interoperability
5216,Canonical form
5217,Computer aided design systems
5218,Configuration management
5219,Heterogeneous CAD
5220,Product life cycle management
5221,Referential integrity
5222,Transactional database
